year,country,updated_at,"Adolescent fertility rate (births per 1,000 women ages 15-19)",Age dependency ratio (% of working-age population),Agricultural land (% of land area),Arable land (% of land area),Arable land (hectares per person),"Birth rate, crude (per 1,000 people)",Cereal yield (kg per hectare),Crop production index (2014-2016 = 100),"Death rate, crude (per 1,000 people)","Fertility rate, total (births per woman)",Fertilizer consumption (kilograms per hectare of arable land),Food production index (2014-2016 = 100),GDP (current US$),GDP growth (annual %),GDP per capita (current US$),GDP per capita growth (annual %),"Inflation, GDP deflator (annual %)","Inflation, consumer prices (annual %)",Land area (sq. km),Land under cereal production (hectares),"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)",Mobile cellular subscriptions (per 100 people),"Mortality rate, infant (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)","Mortality rate, under-5 (per 1,000 live births)",Net migration,"Official exchange rate (LCU per US$, period average)",Permanent cropland (% of land area),Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Population ages 65 and above (% of total population),Population growth (annual %),"Population, female (% of total population)","Population, total",Renewable internal freshwater resources per capita (cubic meters),"Renewable internal freshwater resources, total (billion cubic meters)",Rural population,Rural population (% of total population),Surface area (sq. km),"Total reserves (includes gold, current US$)"
1984,mlt,2025-04-03 02:52:37 UTC,15.757,50.6543989646,40.625,37.5,0.0362984092,16.9,3563.6,94.02,8.8,1.95,93.5,91.12,1101807308.35861,0.9423709355,3332.8210469024,0.9213026624,-0.1766475571,-0.4425000008,320.0,2562.0,74.623,71.218,72.8789756098,0.0,12.8,9.8,14.5,-558.0,0.4610341659,3.125,23.9538612071,66.3772175803,9.6689212126,0.0208737637,51.0636112862,330593.0,152.7558054768,0.0505,33654.0,10.18,320.0,1133890944.77227
1984,nld,2025-04-03 02:52:37 UTC,7.45,46.9950179976,59.683056872,24.9348341232,0.0583602112,12.1,7188.9,73.86,8.3,1.49,851.6096459967,86.11,144124462912.088,3.0616790095,9991.8437765565,2.6534038255,2.3071087533,3.3016407576,33760.0,195732.0,79.67,72.96,76.2331707317,0.0165338175,8.0,5.0,9.9,12902.0,3.2086833329,0.9478672986,20.0853229944,68.029515294,11.8851617117,0.3969331898,50.6319173981,14424211.0,762.60670341,11.0,4858219.0,33.681,41530.0,22783967390.7852
1984,pol,2025-04-03 02:52:37 UTC,35.985,53.2465443246,61.8335564334,47.4550262823,0.3938583141,19.0,2989.6,125.39,10.0,2.37,225.6772617819,111.26,65977748210.5263,-7.015578793,1731.2095094382,-7.3447909962,55.2559947975,15.4009994266,306290.0,8159070.0,75.0,66.8,70.8,0.0,18.6,13.2,21.1,-18402.0,0.011324,1.0708805381,25.2864387169,65.2543258783,9.4592354047,0.9045906921,51.2383148448,36904134.0,1452.4118083898,53.6,14919234.0,40.427,312690.0,1251517600.0
1984,prt,2025-04-03 02:52:37 UTC,36.947,56.0181885891,43.6174863388,26.262295082,0.2403905792,14.3,1491.8,94.51,9.7,1.9,90.1373283396,78.94,25217969049.5755,-1.87997973,2522.7474762066,-2.2565787142,24.6757218146,28.3846388897,91500.0,984982.0,76.1,69.1,72.5146341463,0.0,17.5,12.2,21.6,-16658.0,146.3903333329,8.1967213115,24.1186371796,64.095088675,11.7862741454,0.3845530798,51.7793549093,9996232.0,3801.4323797207,38.0,5520219.0,55.223,92120.0,6773536263.17101
1984,rou,2025-04-03 02:52:37 UTC,51.995,53.5030635801,65.0863940262,43.1318919858,0.4388144862,15.5,3195.4,126.69,10.3,2.26,171.6155007549,129.54,38067567567.5676,-12.9182107298,1658.758739,-12.1584413413,195.003978593,230.6224949002,230340.0,6273030.0,72.65,66.81,69.6587804878,0.0,24.2,16.4,30.9,-24629.0,0.0021280167,2.7741599375,25.0982687338,65.1452781449,9.7564531213,0.3542799472,51.4735888645,22640547.0,1871.8629015456,42.38,11563433.0,51.074,238390.0,1859571164.9666295
1984,svk,2025-04-03 02:52:37 UTC,53.092,55.6576252137,50.8523908524,32.474012474,0.293316533,17.7,3775.8,98.91,10.1,2.26,61.6869398207,138.03,12915046978.1615,-14.5738038463,2437.1751701084,-14.6399599725,34.6071400834,9.8935051977,48100.0,834438.0,74.91,66.79,70.7509756098,0.0,16.5,11.2,19.0,-6276.0,30.7695833333,1.0187110187,26.4188101445,64.2435573091,9.3376325464,0.6874626598,50.9636507191,5127097.0,2366.0616621959,12.6,2373282.0,46.289,49030.0,919587370.951195
1984,svn,2025-04-03 02:52:37 UTC,44.549,48.4951842823,28.0039721946,9.9304865938,0.1001754071,13.6,3230.1,91.69,10.5,1.74,316.775,90.16,19832029087.1272,-8.9001079301,9925.1407104468,-8.9578817561,94.9277875541,53.6719669102,20140.0,114161.0,75.0,67.0,70.9024390244,0.0,13.1,9.4,15.3,3280.0,27.5712,1.7874875869,22.4926088086,67.3422393266,10.1651518648,0.5102132628,51.562938181,1932154.0,9351.3742563228,18.67,977206.0,50.576,20270.0,112252402.588776
1984,swe,2025-04-03 02:52:37 UTC,11.259,54.6152047139,8.8648368917,7.1905586418,0.3513420631,11.3,4492.1,119.02,10.9,1.66,155.8391942643,116.99,109044297250.901,4.2295352847,13080.1803912865,4.1348653272,7.6359820377,8.0442423899,407339.7,1535382.0,79.93,73.85,76.8158536585,0.691816912,6.5,4.2,7.7,8668.0,8.2717999994,0.0098198138,18.3235347409,64.6766956319,16.9997696272,0.0908696147,50.5980817337,8336605.0,20511.947009604,171.0,1408886.0,16.9,447420.11,5715950280.51136
1984,tur,2025-04-03 02:52:37 UTC,94.269,75.7064310931,48.871535673,31.836077076,0.4942503308,30.207,1971.1,55.22,8.314,3.894,62.8908660518,51.65,59937602179.836494,6.7120157121,1209.0514938331,4.2867951212,48.2368326072,48.3923231347,769630.0,13350004.0,68.393,61.499,64.706,0.0,74.4,39.6,103.8,21787.0,0.0003666778,3.7823369671,38.4921143099,56.9131126102,4.5947730799,2.2989014867,49.395163641,49574069.0,4579.0068190691,227.0,24472735.0,49.366,785350.0,2442157927.26788
1985,aut,2025-04-03 02:52:37 UTC,25.165,48.1062333955,36.8092583616,17.54726127,0.1914081786,11.6,5269.4,96.17,11.8,1.47,268.2886740331,97.12,69114996009.577,2.4986783144,9136.170925597,2.4505654884,2.9629958675,3.1895168181,82520.0,1053466.0,77.4,70.4,73.8146341463,0.129090886,10.7,6.6,12.6,5940.0,20.6894999998,0.9331071255,18.2938983587,67.519108487,14.1869931543,0.0469509679,52.5262985061,7564985.0,7270.3382756212,55.0,2700321.0,35.695,83879.0,11678513739.8946
1985,bel,2025-04-03 02:52:37 UTC,12.83,48.286976424,45.811492434,28.4178947021,0.0774980859,11.6,8021.4,100.51,11.3,1.51,326.2223557692,98.39,86268264148.37958,1.6517925922,8750.8185125054,1.6215186686,4.6277424554,4.868733995,30333.0,313300.0,78.08,71.13,74.5202439024,0.0,9.8,5.7,11.8,2165.0,59.378,0.6791283421,18.8149342064,67.4368006154,13.7482651782,0.0297864226,51.1643783001,9858308.0,1217.2474221743,12.0,401233.0,4.07,33120.0,16026466437.3861
1985,bgr,2025-04-03 02:52:37 UTC,73.769,49.203293062,55.7624514146,34.4391213956,0.4251972564,13.3,2915.0,105.91,12.0,1.97,233.43832021,144.26,17155421052.6316,2.6834407407,1914.5506465879,2.6849533955,0.2291771284,2.7,110630.0,1846596.0,74.46,68.15,71.2280487805,0.0,15.7,8.4,19.6,-19230.0,0.011852397058823528,2.9286811896,21.6146953617,67.0226459768,11.3626586615,-0.0014731135,50.3982763867,8960547.0,2343.6069248897,21.0,3172930.0,35.41,110990.0,670207829.90459
1985,cyp,2025-04-03 02:52:37 UTC,34.608,53.3654209136,17.619047619,11.1255411255,0.1405760061,20.363,2097.7,219.31,8.969,2.434,176.5856031128,120.71,2430411900.19194,4.8825407628,4488.287109375,3.6152386294,5.6677086378,5.0344536636,9240.0,53486.0,74.862,70.505,72.647,0.0,11.9,6.1,13.2,2647.0,0.6125523162,5.9523809524,25.2376495074,65.2037909054,9.5585595872,1.6466537008,49.2786581263,731277.0,1066.6272835054,0.78,258302.0,35.322,9250.0,745365407.732865
1985,cze,2025-04-03 02:52:37 UTC,52.974,54.4155593896,55.4160735085,43.1215219361,0.3225601908,13.1,4019.5,95.63,12.7,1.95,91.9276710684,125.48,41016881802.4843,-11.6149423495,3969.3673354379,-11.4025060103,36.192388574,11.0865000722,77270.0,1613589.0,74.77,67.5,71.0463414634,0.0,12.2,8.8,14.2,-1173.0,29.1528333333,0.996505759,23.3901572171,64.7603097657,11.8495330172,0.0668204352,51.5016189973,10337118.0,1273.0091564693,13.15,2546549.0,24.635,78870.0,4551181360.14625
1985,deu,2025-04-03 02:52:37 UTC,19.135,43.9728121212,52.255606794,34.2479878555,0.1539167091,10.5,5072.7,94.75,12.0,1.37,403.3416408798,102.94,735218723093.277,2.3279352564,9464.1169471086,2.5568836011,2.1247256809,2.0662330122,349130.0,7403403.0,77.461,71.073,74.189097561,0.001391057,9.2,3.7,11.2,103556.0,2.9439666665,1.3433391573,16.0108506145,69.4575581469,14.5315912385,-0.2234899016,52.2380277035,77684873.0,1377.3595278968,107.0,21199425.0,27.289,356970.0,75504358024.60461
1985,dnk,2025-04-03 02:52:37 UTC,10.661,50.4408176426,70.85,65.025,0.5086345655,10.5,4970.8,86.97,11.4,1.45,243.5951557093,88.15,62452421010.9094,4.1530838323,12212.7873997293,4.1108823794,4.2155271221,4.6787514518,40000.0,1600599.0,77.47,71.53,74.4275609756,0.900487005,8.0,4.8,9.7,9957.0,10.5963916664,0.325,18.4384086485,66.4713159549,15.0902753966,0.0405268892,50.7442294305,5113691.0,1173.3207970525,6.0,800242.0,15.649,42920.0,5961248202.10896
1985,esp,2025-04-03 02:52:37 UTC,18.366,54.1146302867,61.4928720167,31.1629024507,0.4045801257,11.9,2762.2,74.04,8.1,1.64,111.4202004626,69.64,180664322896.282,2.321435843,4696.2987962073,1.9513291685,8.5954795412,8.8144550668,499440.0,7592592.0,79.64,73.04,76.2595121951,0.0033038955,9.2,6.2,11.1,-589.0,170.0440833332,9.7148806663,23.1565417152,64.8867677352,11.9566905495,0.3623655649,50.885408818,38469512.0,2890.6007437786,111.2,9920133.0,25.787,505990.0,15966405780.3163
1985,est,2025-04-03 02:52:37 UTC,42.189,50.4827658165,32.4133050248,26.3033734371,0.7272888563,15.5,1403.8,80.74,12.7,2.13,101.0852017937,114.08,4013091682.2914,-7.9998435944,2685.9088928736,-7.5366944589,132.5704289521,89.8119490277,42390.0,426051.0,74.4,64.6,69.3804878049,0.0,15.1,10.5,19.0,5097.0,13.22275,0.2830856334,22.124043495,66.4527714429,11.4231850621,0.6670633563,53.4744790953,1528781.0,8290.4406848648,12.71,446909.0,29.233,45230.0,197501539.80639896
1985,fin,2025-04-03 02:52:37 UTC,14.372,46.8311614093,7.9070225549,7.4684001445,0.4640359871,12.8,2904.3,95.84,9.8,1.64,219.1309126077,106.89,55856676899.4628,3.54005461,11394.1921044246,3.1091205093,5.2248716792,5.1956219543,304590.0,1254000.0,78.51,70.14,74.2229268293,1.379775304,6.0,4.2,7.3,2416.0,6.1978958332,0.005252963,19.410045631,68.1054280979,12.4845262711,0.4170689045,51.5827393896,4902206.0,21826.9081307477,107.0,1185942.0,24.192,338150.0,4375152168.9321
1985,fra,2025-04-03 02:52:37 UTC,16.272,51.8927400486,57.4213884719,32.7321272687,0.316294083,14.2,5742.8,97.44,9.8,1.86,317.7314065726,100.91,547220981165.134,1.5690743657,9657.0193853372,1.0626523524,5.504141823,5.8310997385,547566.0,9696400.0,79.5,71.3,75.3,0.0,8.5,4.5,10.4,66149.0,8.9852249998,2.4088420391,21.2699129124,65.8359317181,12.8941553694,0.4998457802,51.317057958,56665619.0,3529.4770185075,200.0,14931391.0,26.35,549086.0,53354349369.5139
1985,grc,2025-04-03 02:52:37 UTC,36.904,53.2431528572,71.249030256,22.420480993,0.2909112872,11.7,3015.6,102.85,9.4,1.67,245.6401384083,104.28,47155741426.104095,2.5095562809,4746.7603581636,2.1122947318,19.0259504087,19.3146929407,128900.0,1489490.0,78.607,73.679,76.082902439,0.0,12.9,9.8,14.5,16093.0,138.119083333,8.0605120248,21.9118201916,65.255767215,12.8324125935,0.3882889792,50.8464500031,9934300.0,5838.3580121398,58.0,2928830.0,29.482,131960.0,2216191386.6432295
1985,hrv,2025-04-03 02:52:37 UTC,39.079,45.844077042,42.9976748346,21.6776962976,0.2648706745,13.3,3972.1,72.6,11.1,1.82,151.4207920792,77.04,25650213279.6781,-21.0886706622,5369.1097859068,-19.6019000091,99.2954217925,50.0,55910.0,594024.0,74.83,67.13,70.886097561,0.0,15.7,12.1,18.0,5550.0,0.26329825,2.0211053479,20.8164192881,68.5663819817,10.6171987302,0.4504947128,52.0043411003,4701417.0,8238.9640497065,37.7,2384230.0,50.713,56540.0,166800000.0
1985,hun,2025-04-03 02:52:37 UTC,50.199,51.5456104952,72.7525589675,56.0302625723,0.4729209999,12.2,5158.8,103.13,13.9,1.85,265.6814932486,123.72,21440475719.8582,-0.2530674847,2013.4335219531,-0.0715154937,5.909764325,6.9423450188,89880.0,2870587.0,73.08,65.06,68.972195122,0.0,19.3,14.9,21.5,-15890.0,50.1194,2.8593680463,21.6409704317,65.986736846,12.3722927223,-0.1818471634,51.7832393722,10648713.0,563.4483716483,6.0,3716933.0,34.905,93030.0,2914082778.55888
1985,irl,2025-04-03 02:52:37 UTC,16.43,66.9013672575,70.8898243577,7.324720569,0.1426196453,17.6,5238.2,96.1,9.4,2.48,1247.5842251288,82.0,21270013325.5601,3.0856152912,6011.7355464232,2.9207345742,5.1863295287,5.3954862017,68890.0,400100.0,76.629,70.758,73.621902439,0.008557324,8.9,5.3,10.7,-16178.0,0.9456149999,0.0435476847,29.2643540052,59.9156309323,10.8200150626,0.160073466,49.9802195867,3538082.0,13849.3115761591,49.0,1547026.0,43.725,70280.0,3057068516.52021
1985,ita,2025-04-03 02:52:37 UTC,12.586,48.0938963269,58.1245112373,30.7708000408,0.1599135696,10.2,3739.3,114.4,9.7,1.42,237.5247513812,109.7,453259761687.456,2.7980857252,8009.1034764213,2.7683814334,9.1746425615,9.2059914425,294110.0,4821364.0,78.8,72.3,75.4707317073,0.011326625,10.5,8.3,12.0,6911.0,1909.439166664,10.4178708646,19.3193550376,67.5247270051,13.1559179573,0.0288999392,51.3948131667,56593071.0,3224.7764041644,182.5,18774185.0,33.174,301340.0,37396565945.5184
1985,ltu,2025-04-03 02:52:37 UTC,22.175,49.6356145751,54.068283344,46.02744097,0.7797057064,16.5,1933.2,47.87,11.1,2.08,54.0727902946,102.78,7921210339.584389,-5.6756629972,2182.691569315,-5.8359881976,228.3367817664,1020.6205652435,62680.0,1141182.0,75.49,65.75,70.5012195122,0.0,13.7,7.2,17.4,9417.0,1.77275,0.7019783025,22.7385783443,66.829010929,10.4324107267,0.8595911571,52.7871043842,3544543.0,4178.2496431191,15.46,1239243.0,34.962,65300.0,107287429.898456
1985,lux,2025-04-03 02:52:37 UTC,11.223,43.7532831035,49.7191644073,24.0827202598,0.1421040568,11.2,5328.8,112.82,11.0,1.38,267.4677419355,87.7,4577211767.10374,2.791704465,12481.9658448559,2.5932443177,3.0924875329,4.0935877853,2574.46,28680.0,77.159,70.082,73.534195122,0.010915064,9.4,5.0,11.2,1067.0,59.378,0.3884309719,17.2055386311,69.5635750734,13.2308862955,0.1932568187,51.377157647,366706.0,2726.9801966698,1.0,70888.0,19.331,2590.0,173019101.353251
1985,lva,2025-04-03 02:52:37 UTC,41.533,49.1370271866,40.6575923634,27.1264885018,0.6456701467,15.4,1641.2,71.11,13.2,2.08,99.5260663507,128.96,5608208784.9401,-12.5952217916,2256.7736038705,-12.1807171746,162.5847396354,951.6961948708,62227.0,696700.0,74.06,64.75,69.2914634146,0.0,13.2,6.6,17.5,12037.0,0.7364666667,0.3535442814,21.2067707791,67.0524406407,11.7407885802,0.6545933444,53.7939229925,2578873.0,6479.6518277285,16.94,810798.0,31.44,64594.0,526398066.08812094
1985,mlt,2025-04-03 02:52:37 UTC,13.963,51.0548409545,40.625,37.5,0.035666306,16.1,3625.9,97.1,8.4,1.95,60.3333333333,97.02,1117797258.70192,2.5852796664,3322.308260025,0.7988520227,0.6365135837,-0.2352074597,320.0,2518.0,75.891,70.371,73.0636829268,0.0,12.3,9.3,13.9,-428.0,0.4691549998,3.125,24.0696777341,66.2012218989,9.729100367,1.7567482497,50.9799583624,336452.0,150.0957045879,0.0505,34224.0,10.172,320.0,1139325497.3638
1985,nld,2025-04-03 02:52:37 UTC,6.899,46.0737499652,59.8281990521,25.5124407583,0.0594342997,12.3,6174.1,73.77,8.5,1.51,814.1216765355,86.64,144057523221.868,2.5801797603,9940.738435938,2.1029348027,0.865883399,2.2585844299,33760.0,183399.0,79.66,73.07,76.2846341463,0.033067635,7.9,4.9,9.7,27356.0,3.3214,0.9478672986,19.5141137684,68.4585705208,12.0273157108,0.4663265199,50.6611236747,14491632.0,759.0587450744,11.0,4822960.0,33.281,41530.0,25150912642.086494
1985,pol,2025-04-03 02:52:37 UTC,34.615,53.7101180674,61.7519344412,47.3766691697,0.39006088,18.3,2893.5,121.52,10.3,2.33,235.1769691958,110.78,65977748210.5263,-7.015578793,1731.2095094382,-7.3447909962,55.2559947975,11.5212607368,306290.0,8204988.0,74.8,66.5,70.5487804878,0.0,17.8,12.9,20.3,-27277.0,0.0147141667,1.0904698162,25.5098545724,65.0575270411,9.4326183865,0.8035854747,51.2269194473,37201885.0,1440.7872074224,53.6,14902331.0,40.058,312690.0,1024744000.0
1985,prt,2025-04-03 02:52:37 UTC,32.789,55.3437026882,43.650273224,26.2076502732,0.2392350942,13.0,1437.3,96.43,9.7,1.72,100.7923269391,80.24,27115807742.087296,2.8074400522,2705.1930019732,2.5266061338,21.7345610399,19.4614100079,91500.0,959846.0,76.4,69.4,72.8146341463,0.0,16.5,11.5,20.4,-19183.0,170.3946666665,8.2841530055,23.6502625365,64.373388222,11.9763492414,0.2735387519,51.7772338388,10023613.0,3791.0481978903,38.0,5483117.0,54.702,92120.0,8008241510.153901
1985,rou,2025-04-03 02:52:37 UTC,54.689,52.444476424,65.2079534601,43.3489624034,0.4392293335,15.8,3102.6,113.52,10.9,2.31,155.5332999499,119.74,38067567567.5676,-12.9182107298,1658.758739,-12.1584413413,195.003978593,230.6224949002,230340.0,6285900.0,72.78,66.78,69.7068292683,0.0,24.7,16.4,31.7,-28108.0,0.0017141417,2.7654771208,24.5835342403,65.5976558249,9.8188099348,0.4075155508,51.4743769525,22732999.0,1864.2502909537,42.38,11448111.0,50.359,238390.0,1447486000.0
1985,svk,2025-04-03 02:52:37 UTC,52.351,55.9075833027,50.8523908524,32.474012474,0.293316533,17.5,3775.8,98.91,10.2,2.26,61.6869398207,138.03,12915046978.1615,-14.5738038463,2437.1751701084,-14.6399599725,34.6071400834,9.8935051977,48100.0,834438.0,74.74,66.92,70.7346341463,0.0,15.7,10.7,18.2,-6068.0,30.7695833333,1.0187110187,26.4563207631,64.1405654564,9.4031137805,0.6739544398,50.9955221789,5161768.0,2366.0616621959,12.6,2365329.0,45.824,49030.0,919587370.951195
1985,svn,2025-04-03 02:52:37 UTC,42.622,48.0118004444,28.0039721946,9.9304865938,0.1001754071,13.4,3230.1,91.69,10.2,1.71,316.775,90.16,19832029087.1272,-8.9001079301,9925.1407104468,-8.9578817561,94.9277875541,79.4063811482,20140.0,114161.0,75.5,67.4,71.3512195122,0.0,12.3,8.7,14.4,3404.0,27.5712,1.7874875869,22.3316438073,67.5621558184,10.1062003743,0.4898049054,51.5478976776,1941641.0,9351.3742563228,18.67,978898.0,50.416,20270.0,112252402.588776
1985,swe,2025-04-03 02:52:37 UTC,11.513,54.7931475222,8.5776073385,7.1635541539,0.3494449239,11.8,3779.1,101.14,11.3,1.74,143.720699109,109.38,113959392484.803,2.1603737374,13647.2005587291,1.991774093,6.4045068275,7.3725745813,407339.7,1489500.0,79.7,73.78,76.667804878,0.870092455,6.4,4.1,7.6,11464.0,8.6039249997,0.0098198138,18.1620512025,64.6023436323,17.2356051653,0.1651706186,50.6139102043,8350386.0,20478.0952640992,171.0,1411215.0,16.9,447420.11,7777877858.87516
1985,tur,2025-04-03 02:52:37 UTC,89.307,74.3990622859,49.543287034,31.9569143614,0.485231799,29.453,1931.0,56.12,8.015,3.755,58.0158568815,52.37,67232758620.6897,4.2413357164,1326.4270144531,1.9522845097,53.0544768745,44.9617301529,769630.0,13719650.0,68.923,62.008,65.24,0.0,70.8,38.4,98.2,8960.0,0.0005219831,3.8135207827,38.063472344,57.3397578458,4.5967698102,2.2203841683,49.4245549387,50687115.0,4478.4557179867,227.0,24102737.0,47.552,785350.0,2317544642.7686
1986,aut,2025-04-03 02:52:37 UTC,24.463,47.8156085814,36.679592826,17.4381968008,0.1900976433,11.5,4824.9,97.97,11.5,1.45,217.0952050035,98.21,98648254168.5444,2.3013929484,13031.8281010744,2.2364020915,2.9509974787,1.7054445673,82520.0,1058754.0,77.8,71.0,74.3170731707,0.252456375,10.1,6.1,11.9,6630.0,15.2671333333,0.8967523025,18.0043649459,67.6518532855,14.3437817686,0.0635489975,52.463757011,7569794.0,7265.7195162775,55.0,2722325.0,35.963,83879.0,14426653335.3039
1986,bel,2025-04-03 02:52:37 UTC,12.258,48.2146442664,45.811492434,28.4178947021,0.0775718648,11.9,8021.4,100.51,11.3,1.54,326.2223557692,98.39,120018787249.413,1.8227625087,12170.0406962702,1.7864703333,2.7967804516,1.294368191,30333.0,313300.0,78.23,71.4,74.7317073171,0.038410913,9.5,5.5,11.4,2964.0,44.6719166667,0.6791283421,18.5546835392,67.4697140943,13.9756023665,0.0356488508,51.162139148,9861823.0,1216.8135647943,12.0,392205.0,3.977,33120.0,18899783761.008
1986,bgr,2025-04-03 02:52:37 UTC,73.645,49.5516291351,55.7353339962,34.5204736509,0.426314702,13.4,4047.0,127.96,11.6,2.02,221.5239591516,163.18,20249294117.647095,4.2076020033,2260.4272811545,4.2352412683,1.3454896153,2.7,110630.0,2098370.0,75.06,68.56,71.7307317073,0.0,15.0,8.1,18.8,1104.0,0.01284170588235294,2.8382897948,21.4339504047,66.8665390598,11.6995105355,-0.0265197545,50.4909650494,8958171.0,2344.2285261132,21.0,3135449.0,35.001,110990.0,670207829.90459
1986,cyp,2025-04-03 02:52:37 UTC,34.094,53.3297568323,17.6623376623,11.1688311688,0.1388767402,20.306,1301.1,198.51,9.069,2.457,193.5852713178,115.44,3090734463.27684,3.7039502905,5642.6313476562,2.5214083125,4.1506689381,1.2183692597,9240.0,52108.0,74.572,70.768,72.651,0.0,11.0,6.1,12.2,2362.0,0.5181430833,5.9523809524,25.24126822,65.2189564186,9.5397753613,1.6045032769,49.2437811615,743105.0,1049.6497803137,0.78,259329.0,34.898,9250.0,932172124.50063
1986,cze,2025-04-03 02:52:37 UTC,49.101,54.2643874263,55.4160735085,43.1215219361,0.3225601908,12.9,4019.5,95.63,12.8,1.92,91.9276710684,125.48,41016881802.4843,-11.6149423495,3969.3673354379,-11.4025060103,36.192388574,11.0865000722,77270.0,1613589.0,74.68,67.49,70.9973170732,0.0,11.9,8.3,13.9,-771.0,29.1528333333,0.996505759,23.2303351582,64.8237760403,11.9458888015,0.0494116241,51.4918666085,10342227.0,1273.0091564693,13.15,2550807.0,24.664,78870.0,4551181360.14625
1986,deu,2025-04-03 02:52:37 UTC,19.151,43.8356400916,52.1524933406,34.2565806433,0.1538848804,10.9,5084.8,96.16,11.9,1.43,404.2198996656,105.62,1050092624515.9,2.2873392494,13511.1520027486,2.240535026,2.9995431439,-0.1294133609,349130.0,7327154.0,77.638,71.31,74.3968292683,0.030589939,8.7,3.5,10.6,212822.0,2.1714833331,1.317560794,15.7755856578,69.5237979741,14.7006163681,0.045768064,52.1672901304,77720436.0,1376.7292813437,107.0,21282187.0,27.383,356970.0,88940673107.79301
1986,dnk,2025-04-03 02:52:37 UTC,10.241,50.0523809984,70.475,64.85,0.5065877895,10.8,5049.0,88.06,11.3,1.48,247.5304548959,90.18,87748695216.90771,4.733406109,17136.6297376226,4.5934420549,2.4353883127,3.6781841186,40000.0,1578349.0,77.53,71.77,74.5797560976,1.125216799,8.0,4.8,9.7,11463.0,8.0909916666,0.25,18.0938967576,66.6433885447,15.2627146977,0.1337277814,50.7223248126,5120534.0,1171.7527898457,6.0,795833.0,15.542,42920.0,5601249773.13738
1986,esp,2025-04-03 02:52:37 UTC,16.768,53.2612837411,61.2886432805,31.1649046933,0.4033990327,11.4,2143.1,72.74,8.0,1.56,119.15785416,68.54,251141555185.933,3.2533216177,6508.8506547565,2.9452793167,10.8788163948,8.7949393229,499440.0,7708338.0,79.85,73.33,76.5104878049,0.004405194,8.8,5.9,10.7,-13540.0,140.0483754422,9.7208873939,22.5305035428,65.2480500194,12.2214464378,0.2987823668,50.8871233917,38584624.0,2881.9770279477,111.2,9860687.0,25.556,505990.0,20548059804.0647
1986,est,2025-04-03 02:52:37 UTC,41.175,50.2794462593,32.4133050248,26.3033734371,0.7272888563,15.7,1403.8,80.74,11.7,2.18,101.0852017937,114.08,4013091682.2914,-7.9998435944,2685.9088928736,-7.5366944589,132.5704289521,89.8119490277,42390.0,426051.0,74.9,65.5,70.0853658537,0.0,14.8,10.5,18.6,5260.0,13.22275,0.2830856334,22.1315478776,66.542697186,11.3257549364,0.743509962,53.426361395,1540190.0,8290.4406848648,12.71,447040.0,29.025,45230.0,197501539.80639896
1986,fin,2025-04-03 02:52:37 UTC,13.501,47.1187700083,7.8577760268,7.418496996,0.4594406763,12.3,2941.4,97.74,9.6,1.6,225.3115595681,107.18,73511611541.1682,2.7550994616,14946.9926198261,2.4218975476,4.7582875931,2.9335792044,304590.0,1196700.0,78.76,70.56,74.56,1.734384239,6.0,4.2,7.3,1491.0,5.06952,0.0059095834,19.3480207919,67.9722889521,12.679690256,0.3247948959,51.5709738515,4918154.0,21756.1304505715,107.0,1152471.0,23.433,338150.0,2534550392.2235894
1986,fra,2025-04-03 02:52:37 UTC,14.996,51.8422643787,57.3355540702,32.8690970586,0.3159983034,14.1,5301.6,94.26,9.7,1.85,326.2695855095,99.66,764946585850.9331,2.3895355582,13430.4824599685,1.8675154118,5.239414963,2.5385259178,547566.0,9501600.0,79.8,71.6,75.6,0.016353137,8.3,4.3,10.1,51642.0,6.9260916667,2.3814480811,21.0035593976,65.8578168946,13.1386237078,0.5111415058,51.3451782559,56956002.0,3511.4824246266,200.0,14965190.0,26.275,549086.0,63449998026.3323
1986,grc,2025-04-03 02:52:37 UTC,33.664,52.4228630938,71.2179984484,22.3351435221,0.2888470428,11.3,3602.8,96.09,9.2,1.6,234.3692254255,97.21,55595445472.2493,0.5176602553,5577.8325869277,0.1857382073,18.8819984281,23.0154508205,128900.0,1467152.0,79.059,74.029,76.4826585366,0.0,12.1,9.1,13.6,19064.0,139.9811666666,8.1148176881,21.4386105333,65.6069512985,12.9544381682,0.3307590735,50.8448756304,9967213.0,5819.0790143644,58.0,2919496.0,29.291,131960.0,2811792216.69663
1986,hrv,2025-04-03 02:52:37 UTC,36.861,45.9379094553,42.9976748346,21.6776962976,0.2648706745,12.8,3972.1,72.6,11.0,1.76,151.4207920792,77.04,25650213279.6781,-21.0886706622,5369.1097859068,-19.6019000091,99.2954217925,50.0,55910.0,594024.0,75.24,67.78,71.4190243902,0.0,14.7,11.2,16.9,6261.0,0.26329825,2.0211053479,20.6980272473,68.5222860051,10.7796867476,0.4251155973,52.0043779117,4721446.0,8238.9640497065,37.7,2377862.0,50.363,56540.0,166800000.0
